Date,Start_Hour,End_Hour,Source,Production
4/30/2021,4,5,Wind,1497
7/20/2024,2,3,Wind,1366
6/25/2024,2,3,Wind,4860
6/16/2020,3,4,Wind,1572
3/20/2025,22,23,Wind,7815
10/8/2021,7,8,Wind,3732
3/11/2023,20,21,Wind,4561
1/9/2022,5,6,Wind,11382
12/15/2023,10,11,Solar,2984
12/2/2023,20,21,Wind,2993
4/12/2020,14,15,Solar,4478
1/16/2021,6,7,Wind,2609
11/7/2020,5,6,Wind,6495
1/16/2025,7,8,Wind,5370
12/11/2023,5,6,Wind,13313
3/26/2025,0,1,Wind,2924
3/9/2025,14,15,Wind,6097
1/31/2021,11,12,Wind,3917
1/18/2023,12,13,Wind,5795
8/11/2022,22,23,Wind,5915
10/17/2020,5,6,Wind,823
11/6/2023,15,16,Wind,11710
1/31/2020,15,16,Wind,7383
11/22/2022,2,3,Wind,12118
1/14/2020,21,22,Wind,12686
6/5/2024,22,23,Wind,1825
5/24/2020,17,18,Solar,4591
10/17/2025,8,9,Wind,5063
12/1/2023,18,19,Wind,5670
11/30/2023,9,10,Wind,2294
5/28/2023,21,22,Wind,8135
8/6/2025,18,19,Solar,4823
9/3/2022,3,4,Wind,1584
5/12/2024,21,22,Wind,2710
8/25/2022,2,3,Wind,2157
7/9/2024,19,20,Wind,5041
10/28/2023,13,14,Wind,17291
12/26/2021,23,0,Wind,3943
4/26/2023,19,20,Wind,1227
8/12/2020,23,0,Wind,2887
6/8/2024,7,8,Wind,2653
10/30/2020,1,2,Wind,7672
4/10/2024,13,14,Solar,9317
1/22/2020,4,5,Wind,3220
6/26/2025,19,20,Wind,9162
9/25/2023,6,7,Wind,2754
10/2/2021,8,9,Wind,4880
5/21/2021,21,22,Wind,11117
5/21/2021,4,5,Wind,9502
6/7/2020,21,22,Wind,1627
9/6/2023,18,19,Solar,2948
4/27/2023,3,4,Wind,1219
3/14/2020,13,14,Wind,7209
2/27/2024,19,20,Wind,6228
9/19/2020,13,14,Solar,4468
4/1/2022,16,17,Wind,15285
3/16/2023,2,3,Wind,6637
9/22/2025,16,17,Wind,8440
11/24/2020,19,20,Wind,6160
11/10/2020,8,9,Wind,672
12/5/2023,23,0,Wind,4052
4/21/2023,23,0,Wind,3321
2/26/2021,22,23,Wind,5705
1/16/2025,11,12,Wind,7756
11/29/2022,6,7,Wind,1649
12/1/2024,13,14,Wind,10231
5/1/2022,2,3,Wind,3175
5/13/2021,5,6,Wind,5102
7/31/2023,14,15,Wind,18635
10/25/2024,14,15,Solar,5922
9/25/2022,14,15,Solar,6087
3/25/2025,14,15,Solar,7289
1/5/2021,18,19,Wind,1973
9/25/2021,0,1,Wind,1010
6/27/2023,8,9,Solar,3093
9/12/2021,6,7,Wind,797
9/13/2024,7,8,Wind,4812
7/14/2023,3,4,Wind,547
12/22/2024,3,4,Wind,18787
12/22/2024,23,0,Wind,16227
10/18/2020,11,12,Solar,3259
5/4/2021,8,9,Wind,13750
7/24/2021,4,5,Wind,4791
3/18/2021,14,15,Wind,5839
7/8/2025,8,9,Wind,6696
4/30/2025,11,12,Solar,9156
7/27/2021,21,22,Wind,3168
6/11/2020,17,18,Wind,5028
7/18/2024,12,13,Solar,8281
1/1/2025,21,22,Wind,14963
5/16/2023,4,5,Wind,7536
11/16/2025,23,0,Wind,5090
5/2/2023,3,4,Wind,3235
10/29/2022,14,15,Wind,8339
5/12/2021,9,10,Solar,2820
12/8/2023,9,10,Wind,4446
1/2/2022,0,1,Wind,5445
1/6/2025,16,17,Wind,17822
5/22/2022,0,1,Wind,2793
6/15/2022,1,2,Wind,4126
4/6/2023,14,15,Wind,11427
9/15/2024,0,1,Wind,3840
4/8/2023,5,6,Wind,3512
3/26/2021,0,1,Wind,2924
1/4/2020,4,5,Wind,3266
8/25/2025,7,8,Wind,2945
5/18/2020,10,11,Solar,4062
11/18/2024,1,2,Wind,8644
3/15/2025,3,4,Wind,10081
7/10/2023,6,7,Wind,749
9/7/2024,22,23,Wind,3605
7/2/2022,15,16,Solar,6897
3/14/2020,19,20,Wind,3134
4/23/2020,19,20,Solar,824
1/29/2025,8,9,Wind,13112
1/26/2024,7,8,Wind,12588
8/12/2025,23,0,Wind,1049
3/20/2020,14,15,Wind,7648
12/11/2022,8,9,Wind,2254
10/13/2021,11,12,Solar,4854
11/5/2024,5,6,Wind,1674
9/18/2024,17,18,Wind,14521
1/10/2020,20,21,Wind,1558
6/16/2023,2,3,Wind,2330
6/15/2023,15,16,Solar,7754
8/8/2022,3,4,Wind,6072
7/30/2022,5,6,Wind,902
10/8/2020,19,20,Wind,7127
9/30/2020,9,10,Wind,2517
11/9/2022,0,1,Wind,9942
5/23/2020,9,10,Wind,4797
4/19/2023,1,2,Wind,7997
9/21/2020,18,19,Wind,888
4/20/2023,17,18,Wind,7921
7/7/2021,18,19,Wind,3466
1/8/2023,16,17,Wind,11145
3/3/2025,17,18,Wind,2963
6/29/2024,1,2,Wind,4092
3/10/2021,5,6,Wind,2969
12/2/2020,11,12,Wind,3015
12/16/2022,1,2,Wind,6354
1/15/2021,19,20,Wind,2717
12/2/2022,11,12,Wind,2745
12/16/2024,19,20,Wind,3164
10/14/2020,0,1,Wind,2018
8/29/2021,16,17,Wind,7543
11/22/2024,13,14,Wind,16386
3/23/2023,8,9,Wind,12237
5/13/2023,23,0,Wind,5812
2/25/2022,18,19,Wind,3550
10/17/2020,20,21,Wind,625
2/4/2024,14,15,Wind,10856
5/14/2025,13,14,Solar,4558
10/4/2022,12,13,Solar,5982
10/18/2020,14,15,Solar,3881
5/31/2020,0,1,Wind,5688
4/19/2021,15,16,Solar,4504
8/11/2021,0,1,Wind,647
2/17/2023,0,1,Wind,7540
10/6/2023,9,10,Solar,3802
4/6/2021,20,21,Wind,5819
5/2/2023,8,9,Solar,3648
9/8/2025,3,4,Wind,2384
4/4/2020,8,9,Wind,2989
3/13/2023,14,15,Wind,18710
6/8/2020,21,22,Wind,3865
4/16/2025,1,2,Wind,5633
3/19/2025,15,16,Wind,11296
12/29/2022,12,13,Wind,13942
3/16/2024,11,12,Solar,7993
1/29/2023,10,11,Solar,2890
6/30/2021,6,7,Wind,2095
8/6/2024,7,8,Wind,1463
3/8/2020,7,8,Wind,9809
8/31/2024,12,13,Solar,8353
4/20/2023,8,9,Wind,7599
10/29/2020,17,18,Wind,6611
1/21/2025,22,23,Wind,6958
2/17/2023,20,21,Wind,7175
10/21/2024,6,7,Wind,3853
8/24/2020,4,5,Wind,1813
5/25/2024,15,16,Solar,7169
9/22/2020,20,21,Wind,1549
2/5/2023,14,15,Wind,13787
2/17/2024,5,6,Wind,2438
1/20/2025,10,11,Wind,2887
6/12/2021,19,20,Wind,2973
9/9/2025,0,1,Wind,2454
3/25/2025,23,0,Wind,3267
4/17/2021,18,19,Wind,7013
8/22/2023,21,22,Wind,2173
5/18/2023,22,23,Wind,6054
4/11/2024,21,22,Wind,1174
10/9/2023,1,2,Wind,1159
1/10/2020,6,7,Wind,7579
10/18/2022,11,12,Solar,5088
1/4/2022,14,15,Wind,5941
4/22/2021,12,13,Solar,8368
8/4/2021,16,17,Solar,3531
6/16/2024,0,1,Wind,8152
2/25/2020,13,14,Wind,12118
6/14/2024,5,6,Wind,7031
7/21/2020,14,15,Solar,5891
3/13/2025,17,18,Wind,3662
3/11/2021,11,12,Wind,15750
10/10/2022,13,14,Solar,5312
10/20/2022,5,6,Wind,5478
8/5/2024,12,13,Solar,8358
7/12/2021,0,1,Wind,2435
1/12/2024,14,15,Wind,6694
3/18/2023,6,7,Wind,7054
5/13/2020,14,15,Wind,7957
9/30/2023,16,17,Solar,5200
2/5/2025,17,18,Wind,2583
9/19/2023,14,15,Wind,10341
2/2/2024,0,1,Wind,2260
11/17/2021,5,6,Wind,1957
10/1/2023,13,14,Solar,4581
6/24/2021,18,19,Solar,3658
7/27/2022,11,12,Solar,6815
4/12/2024,21,22,Wind,939
8/22/2020,12,13,Wind,11094
11/12/2022,5,6,Wind,3769
7/21/2022,20,21,Wind,1574
9/8/2023,21,22,Wind,1554
5/31/2024,10,11,Wind,10050
1/19/2020,4,5,Wind,4998
6/25/2021,7,8,Wind,1787
2/7/2020,3,4,Wind,5494
3/15/2021,18,19,Wind,7372
5/13/2025,15,16,Solar,3863
4/27/2022,9,10,Wind,5614
6/18/2021,11,12,Wind,6927
3/15/2024,18,19,Wind,11274
12/29/2024,19,20,Wind,541
12/24/2023,20,21,Wind,10213
6/28/2022,18,19,Solar,4992
9/5/2023,8,9,Wind,6596
9/1/2022,9,10,Solar,3556
8/16/2022,22,23,Wind,1494
4/23/2024,6,7,Wind,4518
3/19/2022,9,10,Wind,10970
4/22/2024,3,4,Wind,7378
9/30/2025,18,19,Wind,3305
10/4/2022,0,1,Wind,1565
8/28/2024,8,9,Wind,4269
3/11/2025,1,2,Wind,1454
7/19/2023,11,12,Solar,8862
1/28/2023,8,9,Wind,5921
6/14/2022,2,3,Wind,4735
8/16/2020,3,4,Wind,1256
4/18/2023,5,6,Wind,6470
8/30/2020,2,3,Wind,2802
6/3/2025,21,22,Wind,4656
6/13/2024,19,20,Wind,5847
8/26/2022,23,0,Wind,3321
5/5/2020,23,0,Wind,2773
4/27/2020,13,14,Solar,3089
4/28/2020,6,7,Wind,3698
9/13/2022,18,19,Wind,3807
11/20/2025,15,16,Wind,5905
3/14/2025,8,9,Wind,3380
10/13/2021,16,17,Solar,4842
8/7/2024,4,5,Wind,1433
12/24/2021,23,0,Wind,3052
6/21/2020,5,6,Wind,2554
7/31/2023,23,0,Wind,10874
2/7/2020,14,15,Wind,5386
2/3/2025,11,12,Solar,5983
6/24/2020,18,19,Wind,4258
2/2/2023,20,21,Wind,6733
1/23/2023,16,17,Wind,8749
12/14/2023,17,18,Wind,3583
9/21/2025,5,6,Wind,4374
3/15/2021,11,12,Wind,10812
11/22/2020,20,21,Wind,925
2/22/2020,19,20,Wind,8470
6/17/2025,23,0,Wind,3347
8/5/2022,5,6,Wind,2607
10/14/2020,17,18,Wind,6263
2/26/2025,12,13,Wind,15050
6/21/2025,0,1,Wind,4743
6/5/2020,13,14,Wind,14060
10/27/2020,18,19,Wind,11411
6/4/2020,17,18,Wind,5749
9/4/2024,3,4,Wind,798
1/19/2021,10,11,Wind,12386
10/23/2025,4,5,Wind,11928
3/30/2025,9,10,Wind,6357
4/6/2020,15,16,Wind,5353
3/31/2023,14,15,Wind,21589
3/31/2020,5,6,Wind,6377
5/23/2020,3,4,Wind,1673
2/11/2022,6,7,Wind,3510
1/23/2025,21,22,Wind,16773
11/9/2021,11,12,Solar,4387
10/26/2025,0,1,Wind,10464
12/9/2024,0,1,Wind,14088
6/10/2024,1,2,Wind,5131
4/10/2020,9,10,Solar,3344
10/31/2021,1,2,Wind,4378
11/20/2020,12,13,Solar,4045
9/25/2025,11,12,Solar,6701
12/12/2021,13,14,Wind,5288
1/13/2022,19,20,Wind,3069
1/12/2025,23,0,Wind,4835
12/6/2023,22,23,Wind,2647
1/16/2021,2,3,Wind,1799
1/3/2020,6,7,Wind,8817
9/1/2025,21,22,Wind,5057
10/18/2021,11,12,Solar,5076
5/7/2022,23,0,Wind,4532
6/16/2022,14,15,Solar,6428
10/23/2022,23,0,Wind,13466
7/8/2024,17,18,Solar,7115
3/23/2022,7,8,Wind,3526
9/23/2024,14,15,Solar,9458
12/26/2020,21,22,Wind,11446
5/12/2023,7,8,Wind,3360
9/6/2021,0,1,Wind,1817
1/19/2024,10,11,Solar,3115
4/13/2020,15,16,Wind,11013
2/10/2021,23,0,Wind,3960
2/4/2020,19,20,Wind,8718
12/11/2020,15,16,Wind,6300
12/22/2022,8,9,Wind,12425
1/4/2020,20,21,Wind,2808
8/2/2024,2,3,Wind,1432
5/29/2020,20,21,Wind,4294
5/4/2021,19,20,Wind,10640
4/14/2021,0,1,Wind,4370
3/15/2022,8,9,Wind,4813
11/7/2023,0,1,Wind,7909
2/28/2020,5,6,Wind,2660
7/15/2023,16,17,Wind,10085
8/12/2025,9,10,Solar,6220
6/16/2022,5,6,Wind,1497
2/3/2025,17,18,Wind,1611
11/16/2023,4,5,Wind,3875
3/6/2025,3,4,Wind,7274
3/26/2021,23,0,Wind,9140
11/21/2025,11,12,Wind,8584
3/27/2020,10,11,Solar,4295
10/13/2023,7,8,Wind,12357
10/14/2022,23,0,Wind,6926
11/13/2022,11,12,Solar,4217
5/14/2020,10,11,Wind,10073
6/19/2024,11,12,Wind,9445
1/5/2022,11,12,Wind,7302
7/28/2021,8,9,Wind,3851
7/15/2023,17,18,Wind,14187
10/26/2024,10,11,Wind,2823
3/6/2023,13,14,Solar,6220
12/4/2020,19,20,Wind,4944
8/25/2020,10,11,Wind,8081
9/2/2024,22,23,Wind,641
8/10/2023,4,5,Wind,2594
8/7/2025,5,6,Wind,1015
4/1/2021,23,0,Wind,7740
2/20/2024,16,17,Wind,6371
2/22/2024,21,22,Wind,16997
2/14/2023,10,11,Solar,5994
6/20/2020,19,20,Wind,2174
5/25/2025,20,21,Wind,9778
2/11/2024,15,16,Wind,15331
9/9/2024,6,7,Wind,8239
8/8/2020,19,20,Solar,1256
4/9/2025,2,3,Wind,4689
4/6/2021,21,22,Wind,4806
2/14/2025,2,3,Wind,4219
9/12/2021,11,12,Solar,4404
4/10/2021,10,11,Wind,5953
8/1/2025,11,12,Solar,9032
4/19/2023,16,17,Solar,10069
1/21/2024,8,9,Wind,12404
4/6/2024,9,10,Wind,16321
4/29/2021,2,3,Wind,2471
12/2/2020,7,8,Wind,3088
11/28/2021,0,1,Wind,8670
3/11/2023,18,19,Wind,3908
6/4/2024,13,14,Solar,8950
4/17/2022,0,1,Wind,7886
5/6/2025,0,1,Wind,10727
9/12/2024,3,4,Wind,4188
12/26/2020,23,0,Wind,12204
5/6/2022,15,16,Solar,6472
11/24/2023,19,20,Wind,10477
1/17/2025,17,18,Wind,861
7/28/2022,8,9,Solar,2500
10/15/2023,8,9,Wind,3908
3/17/2021,12,13,Wind,11247
10/3/2025,10,11,Wind,7978
6/4/2020,2,3,Wind,2830
7/29/2025,3,4,Wind,2839
3/28/2024,20,21,Wind,15521
4/4/2022,14,15,Wind,15076
10/15/2020,10,11,Wind,5196
5/30/2020,15,16,Solar,6710
4/1/2020,8,9,Wind,4222
10/18/2023,22,23,Wind,12351
6/7/2020,3,4,Wind,2766
10/10/2025,7,8,Wind,2536
12/18/2024,3,4,Wind,13116
3/7/2023,8,9,Wind,7061
5/20/2021,22,23,Wind,9069
4/8/2022,11,12,Wind,9083
4/6/2021,0,1,Wind,4549
12/6/2020,21,22,Wind,1662
6/10/2023,20,21,Wind,1747
5/23/2023,3,4,Wind,4394
4/13/2024,11,12,Solar,4281
10/1/2023,16,17,Solar,5635
11/29/2021,14,15,Wind,4402
5/22/2022,14,15,Solar,5753
1/9/2023,3,4,Wind,15487
7/18/2025,19,20,Solar,3617
10/10/2022,16,17,Wind,4363
4/22/2022,10,11,Solar,5407
4/26/2025,7,8,Wind,4323
11/18/2021,15,16,Solar,2705
4/23/2022,12,13,Wind,7590
5/21/2022,16,17,Solar,5160
10/3/2025,2,3,Wind,5560
8/28/2023,13,14,Solar,7961
1/28/2020,16,17,Wind,11897
5/23/2020,8,9,Wind,4079
7/29/2020,14,15,Solar,3995
8/4/2024,12,13,Solar,7542
9/29/2021,18,19,Wind,6196
8/29/2024,9,10,Solar,4187
7/22/2022,20,21,Wind,2407
5/10/2021,19,20,Wind,3236
5/21/2024,0,1,Wind,2868
9/6/2024,11,12,Solar,5349
3/16/2023,8,9,Wind,9438
7/13/2023,10,11,Solar,6890
11/15/2024,8,9,Wind,2684
7/12/2020,0,1,Wind,4962
4/6/2021,2,3,Wind,5120
9/24/2025,12,13,Wind,10716
11/18/2022,21,22,Wind,3230
4/16/2020,22,23,Wind,1773
4/5/2022,23,0,Wind,6029
8/22/2025,21,22,Wind,2688
2/25/2022,14,15,Wind,9622
5/19/2023,19,20,Wind,6972
9/4/2022,4,5,Wind,2059
1/14/2025,16,17,Solar,2442
3/10/2020,21,22,Wind,11187
12/13/2021,21,22,Wind,1571
2/8/2021,19,20,Wind,2059
9/16/2020,18,19,Wind,4646
9/7/2020,10,11,Solar,3920
10/12/2024,20,21,Wind,7029
9/30/2023,21,22,Wind,906
11/8/2022,7,8,Wind,13656
10/16/2024,15,16,Wind,12056
3/21/2022,17,18,Wind,4620
9/17/2025,10,11,Solar,8661
9/22/2020,8,9,Wind,585
12/5/2023,22,23,Wind,4751
2/23/2023,3,4,Wind,1074
9/18/2020,4,5,Wind,6154
8/12/2023,6,7,Wind,1480
8/28/2024,18,19,Wind,5763
6/1/2022,14,15,Solar,6895
9/28/2024,21,22,Wind,914
2/11/2020,1,2,Wind,12649
7/29/2021,7,8,Wind,3667
12/13/2023,18,19,Wind,7837
5/24/2023,20,21,Wind,7497
2/18/2021,17,18,Wind,9311
3/5/2025,9,10,Solar,7212
2/27/2025,18,19,Wind,4003
7/28/2023,9,10,Wind,5928
6/18/2022,16,17,Solar,7668
3/26/2022,23,0,Wind,8557
8/12/2023,0,1,Wind,1275
11/9/2023,22,23,Wind,12712
3/24/2024,14,15,Wind,16599
12/8/2021,14,15,Wind,5921
12/14/2024,3,4,Wind,1442
9/19/2022,10,11,Solar,5655
8/28/2022,2,3,Wind,3812
6/28/2024,5,6,Wind,3186
12/22/2022,7,8,Wind,12902
6/16/2022,18,19,Solar,3081
9/29/2022,14,15,Solar,4330
10/19/2023,1,2,Wind,10798
12/31/2023,11,12,Wind,18515
9/14/2025,11,12,Wind,9392
10/30/2021,11,12,Wind,9349
1/1/2021,19,20,Wind,1425
5/2/2022,8,9,Wind,2702
10/28/2023,17,18,Wind,14258
8/3/2021,17,18,Wind,3270
7/10/2022,3,4,Wind,4839
4/28/2025,9,10,Solar,5404
1/5/2025,6,7,Wind,15783
1/31/2020,18,19,Wind,7282
8/9/2023,14,15,Solar,7734
12/12/2022,14,15,Wind,3435
6/9/2025,4,5,Wind,1873
4/16/2020,23,0,Wind,2013
12/7/2021,13,14,Wind,12158
3/8/2025,16,17,Wind,13555
6/8/2023,17,18,Solar,6122
5/22/2021,4,5,Wind,9312
6/29/2025,3,4,Wind,3072
11/29/2022,22,23,Wind,1071
7/23/2025,8,9,Solar,2689
8/26/2024,15,16,Solar,9509
8/9/2024,16,17,Solar,11780
5/16/2022,15,16,Solar,6963
3/1/2021,7,8,Wind,4589
3/10/2025,23,0,Wind,1370
10/11/2022,5,6,Wind,2707
9/27/2024,8,9,Wind,15369
4/2/2022,17,18,Wind,10976
10/12/2024,23,0,Wind,8290
11/28/2023,15,16,Wind,2821
6/12/2025,6,7,Wind,6947
7/1/2020,2,3,Wind,3252
1/20/2022,13,14,Wind,6533
10/5/2022,14,15,Wind,15673
1/21/2022,3,4,Wind,5070
8/11/2023,10,11,Solar,5430
9/4/2023,8,9,Wind,7729
5/25/2025,7,8,Wind,9310
12/11/2020,4,5,Wind,7890
7/7/2023,2,3,Wind,3866
6/14/2023,7,8,Wind,3207
10/2/2020,18,19,Wind,3073
12/31/2020,9,10,Wind,4838
8/8/2025,16,17,Solar,8376
1/2/2022,13,14,Wind,12811
2/28/2023,3,4,Wind,8930
9/27/2021,10,11,Wind,8562
9/18/2023,15,16,Wind,14776
1/27/2025,0,1,Wind,18951
12/11/2021,2,3,Wind,8663
5/3/2021,0,1,Wind,781
1/15/2023,22,23,Wind,14417
7/20/2022,7,8,Wind,2309
5/1/2020,14,15,Wind,8815
9/28/2024,13,14,Solar,8736
11/9/2025,6,7,Wind,2347
1/18/2023,20,21,Wind,5086
4/16/2021,3,4,Wind,5432
7/10/2020,5,6,Wind,3206
3/7/2024,10,11,Solar,10254
12/27/2023,19,20,Wind,16623
2/28/2021,16,17,Wind,7579
3/22/2025,13,14,Wind,9746
5/26/2020,9,10,Solar,3767
6/13/2023,7,8,Wind,3243
4/7/2020,6,7,Wind,2169
9/9/2025,12,13,Solar,8511
12/1/2024,14,15,Wind,9481
11/21/2020,16,17,Wind,2632
3/9/2025,23,0,Wind,2161
2/1/2023,12,13,Wind,11188
3/16/2025,12,13,Wind,12574
8/16/2022,23,0,Wind,1489
7/24/2024,18,19,Solar,4907
10/8/2021,1,2,Wind,3528
9/1/2021,22,23,Wind,6966
4/6/2021,19,20,Wind,7552
6/24/2021,9,10,Solar,3148
9/3/2020,18,19,Wind,3529
6/4/2023,18,19,Wind,7588
2/6/2025,14,15,Wind,13367
4/2/2023,14,15,Wind,12201
1/3/2022,14,15,Wind,11791
9/20/2023,18,19,Wind,10294
7/30/2025,7,8,Wind,1698
11/3/2025,0,1,Wind,7546
4/6/2024,21,22,Wind,9351
7/10/2021,2,3,Wind,345
7/1/2023,0,1,Wind,7413
8/27/2023,12,13,Wind,8873
7/18/2022,7,8,Wind,3978
6/7/2021,11,12,Solar,4355
3/11/2020,20,21,Wind,10029
5/12/2024,16,17,Solar,3703
1/10/2020,9,10,Wind,6776
12/21/2021,11,12,Solar,3572
4/23/2022,5,6,Wind,6090
10/3/2020,7,8,Wind,3331
2/2/2020,4,5,Wind,7968
4/13/2020,18,19,Wind,11443
2/18/2022,2,3,Wind,8034
7/23/2021,0,1,Wind,4087
11/26/2021,20,21,Wind,10635
10/23/2023,21,22,Wind,4301
8/9/2023,2,3,Wind,3277
2/15/2024,23,0,Wind,10820
6/7/2025,7,8,Wind,7646
3/4/2024,15,16,Wind,7130
5/15/2025,11,12,Solar,6848
2/13/2022,20,21,Wind,15083
6/21/2025,11,12,Solar,9347
3/9/2022,9,10,Wind,6074
12/13/2023,12,13,Wind,7647
9/12/2021,8,9,Wind,1451
8/15/2022,8,9,Wind,3458
11/29/2025,3,4,Wind,6318
6/24/2022,10,11,Wind,5472
1/10/2020,23,0,Wind,1537
11/23/2021,3,4,Wind,8484
4/5/2020,12,13,Wind,8392
2/3/2021,18,19,Wind,10639
10/29/2020,7,8,Wind,7293
11/11/2020,19,20,Wind,5774
2/13/2022,6,7,Wind,9347
11/15/2023,18,19,Wind,4867
1/14/2021,12,13,Wind,10297
7/20/2021,18,19,Solar,4128
5/22/2021,8,9,Wind,11778
9/9/2023,18,19,Solar,2748
11/19/2023,17,18,Wind,12597
8/19/2024,22,23,Wind,2712
4/1/2025,18,19,Wind,19436
3/2/2025,23,0,Wind,4887
1/17/2022,7,8,Wind,1452
10/18/2021,9,10,Wind,3701
8/12/2021,13,14,Solar,4221
3/27/2022,23,0,Wind,2329
11/17/2025,7,8,Wind,8218
10/31/2025,11,12,Wind,13615
8/4/2021,18,19,Wind,2904
10/30/2022,21,22,Wind,2253
7/30/2024,8,9,Solar,2686
11/26/2023,5,6,Wind,2384
10/17/2023,0,1,Wind,8478
9/15/2025,4,5,Wind,9643
8/18/2024,17,18,Wind,8367
8/23/2025,1,2,Wind,2481
9/5/2020,17,18,Wind,4696
4/17/2023,3,4,Wind,3385
11/5/2022,3,4,Wind,2791
5/29/2022,20,21,Wind,4128
1/12/2021,12,13,Wind,12490
2/13/2021,8,9,Wind,7990
6/25/2024,0,1,Wind,5463
9/11/2021,13,14,Solar,5588
8/15/2022,19,20,Wind,3225
2/10/2023,8,9,Wind,1541
3/8/2020,3,4,Wind,8612
5/10/2025,23,0,Wind,8375
5/16/2022,4,5,Wind,4773
10/29/2020,1,2,Wind,10215
11/12/2022,1,2,Wind,4317
7/2/2024,19,20,Wind,5455
3/21/2022,0,1,Wind,3992
9/23/2024,18,19,Wind,6406
9/9/2021,7,8,Wind,1856
6/13/2021,6,7,Wind,2413
12/11/2020,14,15,Wind,6645
5/18/2022,10,11,Solar,4887
11/28/2021,16,17,Wind,7293
11/18/2023,13,14,Wind,15251
8/7/2022,13,14,Solar,10953
10/31/2025,10,11,Wind,13356
8/20/2022,3,4,Wind,2442
7/28/2025,23,0,Wind,2989
11/25/2020,8,9,Wind,6232
3/2/2020,16,17,Wind,9004
6/19/2025,17,18,Solar,9997
6/16/2020,10,11,Solar,2847
5/5/2022,18,19,Wind,4773
1/24/2022,5,6,Wind,3152
4/10/2022,4,5,Wind,1159
6/25/2022,9,10,Solar,3517
1/4/2024,3,4,Wind,14378
11/4/2022,18,19,Wind,6204
9/11/2022,9,10,Solar,3065
2/3/2025,15,16,Solar,5030
12/23/2020,4,5,Wind,6510
11/16/2025,9,10,Wind,3904
1/27/2024,7,8,Wind,3182
7/25/2022,20,21,Wind,8397
6/20/2020,23,0,Wind,1426
1/16/2024,14,15,Solar,2836
3/18/2020,5,6,Wind,912
3/10/2020,6,7,Wind,11868
6/10/2020,3,4,Wind,1641
2/2/2020,22,23,Wind,7810
12/16/2022,20,21,Wind,3067
4/29/2024,2,3,Wind,1955
3/31/2020,3,4,Wind,6413
2/14/2024,5,6,Wind,8443
5/30/2024,13,14,Wind,11121
10/29/2022,2,3,Wind,4725
10/1/2025,8,9,Wind,2697
9/17/2022,22,23,Wind,3752
6/20/2022,19,20,Wind,5153
10/17/2020,0,1,Wind,1180
1/23/2025,7,8,Wind,5575
5/26/2022,22,23,Wind,4395
6/7/2020,7,8,Wind,1900
3/16/2025,20,21,Wind,5953
9/28/2020,14,15,Wind,6422
5/13/2025,14,15,Solar,3975
10/6/2024,15,16,Wind,10529
5/26/2021,16,17,Wind,9676
5/6/2023,20,21,Wind,1401
10/10/2020,18,19,Wind,4564
6/18/2022,12,13,Solar,7191
7/18/2023,0,1,Wind,1191
3/15/2021,21,22,Wind,5328
11/15/2024,18,19,Wind,1582
2/23/2020,6,7,Wind,10947
10/14/2024,21,22,Wind,731
1/19/2024,14,15,Solar,4288
12/3/2021,1,2,Wind,2552
2/20/2020,6,7,Wind,6755
9/24/2020,12,13,Wind,9152
1/8/2022,16,17,Wind,15253
7/19/2021,5,6,Wind,4541
6/1/2021,15,16,Solar,6304
4/10/2021,5,6,Wind,3562
1/12/2021,9,10,Wind,13078
6/17/2023,4,5,Wind,893
3/14/2024,12,13,Solar,9953
7/30/2020,18,19,Solar,2588
12/7/2023,19,20,Wind,11616
12/5/2020,14,15,Wind,6382
6/16/2022,12,13,Solar,6807
9/6/2020,19,20,Wind,2002
1/17/2025,1,2,Wind,2337
7/27/2024,4,5,Wind,484
4/23/2025,7,8,Wind,9282
7/2/2021,21,22,Wind,761
5/30/2022,0,1,Wind,4567
9/19/2020,10,11,Wind,3546
4/12/2022,5,6,Wind,7992
3/10/2025,18,19,Wind,749
10/10/2020,14,15,Wind,7237
11/13/2024,5,6,Wind,6598
2/27/2020,22,23,Wind,6021
1/21/2025,21,22,Wind,7036
3/8/2025,15,16,Wind,14806
10/15/2023,21,22,Wind,5164
8/8/2021,7,8,Wind,4708
4/3/2020,9,10,Solar,2778
4/11/2021,10,11,Wind,7157
7/5/2020,13,14,Wind,11252
10/27/2025,22,23,Wind,8513
12/1/2023,22,23,Wind,4845
11/9/2021,13,14,Solar,4642
1/25/2020,18,19,Wind,1541
7/1/2022,17,18,Solar,5623
4/1/2023,12,13,Wind,17592
2/17/2024,8,9,Wind,2567
3/18/2021,0,1,Wind,4446
11/26/2020,0,1,Wind,3078
3/16/2025,2,3,Wind,9153
12/29/2020,10,11,Wind,4715
2/14/2022,15,16,Wind,8457
10/10/2021,10,11,Solar,3224
12/28/2022,22,23,Wind,16048
2/1/2025,17,18,Wind,2067
5/15/2024,23,0,Wind,1891
4/25/2021,12,13,Wind,10647
9/11/2021,9,10,Solar,2694
6/8/2021,13,14,Solar,4944
5/10/2024,13,14,Solar,11358
3/17/2023,3,4,Wind,6971
4/30/2020,12,13,Wind,10827
7/2/2022,7,8,Wind,1821
7/19/2022,12,13,Solar,10151
5/16/2022,10,11,Solar,7588
1/31/2023,21,22,Wind,6119
4/5/2021,18,19,Wind,9721
6/15/2021,14,15,Solar,4881
10/13/2022,19,20,Wind,3752
8/9/2024,17,18,Wind,11115
