Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
0.248,0.0,240.36,1.0,0.0,0.0,1.0
0.338,0.222,240.42,1.6,0.0,0.0,1.0
0.792,0.252,240.61,3.4,0.0,5.0,1.0
0.228,0.0,241.59,1.0,0.0,0.0,1.0
1.988,0.486,240.66,8.6,1.0,0.0,18.0
0.254,0.0,249.12,1.2,0.0,0.0,0.0
1.716,0.102,247.42,6.8,0.0,0.0,19.0
0.89,0.182,241.88,3.8,0.0,0.0,12.0
1.33,0.056,242.14,5.4,0.0,0.0,19.0
1.668,0.09,245.18,6.8,0.0,0.0,19.0
4.004,0.0,237.28,16.8,0.0,0.0,17.0
1.0916150365006245,0.12371447630387258,240.8398579745081,4.627759310587134,1.1219233096502186,1.2985199679887571,6.45844735712055
2.448,0.114,247.82,9.8,0.0,2.0,19.0
1.4,0.22,239.36,5.8,0.0,1.0,18.0
1.46,0.744,245.11,6.6,0.0,0.0,0.0
0.304,0.074,244.17,1.2,0.0,0.0,1.0
0.218,0.13,240.52,1.0,0.0,1.0,1.0
0.258,0.0,245.11,1.2,0.0,0.0,0.0
0.192,0.0,240.32,0.8,0.0,0.0,0.0
0.326,0.114,243.5,1.4,0.0,2.0,1.0
3.54,0.428,237.55,15.0,0.0,12.0,17.0
1.398,0.2,234.39,6.0,0.0,1.0,18.0
1.236,0.076,238.33,5.2,0.0,0.0,18.0
1.256,0.05,237.48,5.2,0.0,0.0,17.0
1.314,0.0,239.7,5.4,0.0,0.0,18.0
0.93,0.32,241.11,4.0,0.0,0.0,11.0
1.87,0.056,240.81,7.8,0.0,1.0,19.0
0.486,0.0,244.06,2.0,0.0,0.0,0.0
1.214,0.106,234.92,5.2,0.0,0.0,17.0
2.168,0.214,235.9,9.2,0.0,1.0,17.0
0.432,0.094,236.78,2.0,0.0,2.0,0.0
0.23,0.0,244.09,1.0,0.0,0.0,0.0
1.76,0.084,240.54,7.2,0.0,1.0,18.0
0.272,0.064,239.3,1.2,0.0,0.0,1.0
1.0916150365006245,0.12371447630387258,240.8398579745081,4.627759310587134,1.1219233096502186,1.2985199679887571,6.45844735712055
0.4,0.0,241.31,2.0,0.0,0.0,0.0
5.796,0.064,235.83,24.4,0.0,73.0,17.0
1.37,0.054,240.71,5.6,0.0,0.0,18.0
2.238,0.296,240.96,9.4,2.0,0.0,26.0
2.636,0.126,243.44,11.2,0.0,35.0,0.0
2.318,0.072,238.56,10.0,1.0,26.0,0.0
0.326,0.254,240.19,1.6,0.0,1.0,1.0
0.286,0.056,237.92,1.2,0.0,0.0,0.0
2.176,0.318,236.47,9.2,0.0,0.0,17.0
1.38,0.076,237.94,5.8,0.0,18.0,0.0
2.382,0.134,240.54,9.8,1.0,0.0,18.0
1.238,0.048,238.81,5.2,0.0,0.0,0.0
5.656,0.0,240.19,23.6,39.0,24.0,18.0
0.614,0.052,243.76,2.6,0.0,0.0,0.0
0.25,0.0,241.55,1.0,0.0,0.0,0.0
1.814,0.0,238.7,7.6,0.0,0.0,18.0
0.254,0.122,241.71,1.2,0.0,0.0,1.0
0.378,0.0,241.0,1.6,0.0,0.0,1.0
3.486,0.108,240.73,14.6,0.0,23.0,18.0
0.2,0.088,236.98,1.0,0.0,0.0,0.0
0.5,0.182,242.55,2.2,0.0,0.0,0.0
0.34,0.0,244.75,1.4,1.0,0.0,0.0
0.102,0.0,235.85,0.4,0.0,0.0,0.0
1.326,0.0,236.45,5.6,0.0,0.0,17.0
1.64,0.0,241.12,6.8,0.0,0.0,17.0
0.24,0.0,243.07,1.0,0.0,0.0,0.0
0.994,0.276,243.08,4.2,0.0,0.0,13.0
1.0916150365006245,0.12371447630387258,240.8398579745081,4.627759310587134,1.1219233096502186,1.2985199679887571,6.45844735712055
1.616,0.086,237.19,6.8,1.0,0.0,18.0
1.286,0.052,234.39,5.4,0.0,0.0,0.0
2.482,0.272,238.97,10.6,0.0,32.0,0.0
0.316,0.096,239.75,1.4,0.0,0.0,1.0
1.508,0.096,238.39,6.2,0.0,0.0,18.0
0.314,0.186,240.64,1.4,0.0,1.0,1.0
0.252,0.0,250.43,1.0,0.0,0.0,1.0
1.838,0.278,241.1,7.8,1.0,0.0,0.0
0.606,0.3,234.69,3.0,0.0,2.0,0.0
1.24,0.09,243.63,5.0,0.0,0.0,0.0
0.294,0.066,244.25,1.2,0.0,0.0,0.0
1.79,0.072,250.25,7.2,0.0,0.0,1.0
1.56,0.326,239.64,6.6,0.0,2.0,18.0
0.234,0.0,247.09,1.0,0.0,0.0,0.0
0.658,0.344,240.26,3.0,0.0,1.0,1.0
1.592,0.172,238.45,6.6,0.0,0.0,18.0
2.424,0.104,235.45,10.6,0.0,24.0,0.0
0.42,0.238,239.36,2.0,2.0,0.0,1.0
1.202,0.074,241.63,5.0,0.0,0.0,0.0
0.394,0.0,241.04,1.6,0.0,0.0,1.0
0.212,0.0,237.95,0.8,0.0,0.0,0.0
2.162,0.772,239.94,9.4,1.0,1.0,18.0
1.736,0.114,242.48,7.2,0.0,2.0,0.0
1.56,0.324,240.49,6.6,0.0,1.0,18.0
0.388,0.184,241.95,1.8,0.0,0.0,0.0
0.206,0.054,238.29,0.8,0.0,0.0,0.0
0.414,0.0,244.34,1.8,0.0,0.0,1.0
0.846,0.128,242.49,3.4,0.0,0.0,1.0
3.98,0.118,240.23,17.0,0.0,29.0,18.0
0.894,0.194,242.91,3.6,0.0,0.0,0.0
1.642,0.0,244.52,7.0,0.0,0.0,19.0
1.566,0.056,237.56,6.6,0.0,0.0,18.0
0.356,0.174,241.5,1.6,0.0,1.0,1.0
0.49,0.396,242.77,2.6,0.0,0.0,0.0
0.14,0.0,237.05,0.6,0.0,0.0,0.0
1.32,0.0,241.46,5.4,0.0,0.0,18.0
1.468,0.436,240.15,6.2,0.0,1.0,18.0
0.404,0.0,244.06,1.8,0.0,0.0,0.0
1.488,0.0,241.29,6.0,0.0,0.0,18.0
1.324,0.0,241.23,5.4,0.0,0.0,18.0
0.23,0.09,242.0,1.0,0.0,0.0,0.0
1.372,0.0,240.52,5.6,0.0,1.0,18.0
1.088,0.328,239.05,4.6,0.0,2.0,0.0
3.152,0.202,240.06,13.4,0.0,0.0,19.0
1.766,0.0,241.35,7.8,0.0,0.0,0.0
0.52,0.124,241.08,2.2,0.0,0.0,0.0
0.716,0.052,239.87,3.2,0.0,0.0,7.0
0.248,0.0,247.84,1.0,0.0,0.0,0.0
0.254,0.122,241.75,1.2,0.0,0.0,1.0
0.404,0.094,238.34,1.8,0.0,0.0,1.0
2.82,0.126,236.3,11.8,0.0,0.0,18.0
1.46,0.25,241.67,6.0,0.0,0.0,0.0
0.348,0.238,240.32,1.8,0.0,1.0,1.0
0.334,0.0,237.29,1.4,0.0,0.0,0.0
0.08,0.0,240.6,0.2,0.0,0.0,1.0
1.196,0.0,239.54,5.0,0.0,0.0,18.0
0.236,0.0,240.06,1.0,0.0,0.0,0.0
0.142,0.048,240.96,0.6,0.0,0.0,0.0
1.314,0.0,240.49,5.4,0.0,0.0,18.0
1.784,0.114,238.93,7.6,0.0,1.0,0.0
0.176,0.0,242.48,0.8,0.0,0.0,1.0
3.45,0.228,235.82,14.8,0.0,0.0,18.0
0.436,0.22,240.57,2.0,0.0,0.0,0.0
1.42,0.088,244.29,5.8,0.0,0.0,19.0
0.688,0.0,242.52,2.8,0.0,0.0,1.0
1.294,0.0,237.85,5.4,0.0,0.0,17.0
3.18,0.248,239.92,13.2,38.0,0.0,1.0
0.34,0.23,243.93,1.6,0.0,0.0,0.0
0.74,0.116,239.87,4.0,0.0,0.0,0.0
2.85,0.084,240.56,11.8,0.0,0.0,18.0
0.894,0.068,241.22,4.6,0.0,0.0,1.0
0.378,0.096,250.4,1.6,0.0,0.0,0.0
0.422,0.0,240.95,2.0,0.0,0.0,0.0
1.676,0.054,237.36,7.0,0.0,0.0,17.0
1.482,0.106,238.99,6.2,0.0,0.0,18.0
0.502,0.096,241.34,2.2,0.0,1.0,0.0
2.038,0.4,238.99,8.6,0.0,1.0,11.0
2.692,0.24,237.29,11.6,0.0,23.0,18.0
1.598,0.106,240.14,6.6,0.0,1.0,18.0
0.158,0.0,244.36,0.6,0.0,0.0,1.0
0.292,0.098,241.46,1.2,0.0,1.0,0.0
1.826,0.134,235.75,7.8,0.0,0.0,0.0
0.15,0.0,237.38,0.6,0.0,0.0,0.0
2.786,0.248,238.61,11.6,0.0,1.0,18.0
0.432,0.0,241.35,2.0,0.0,0.0,0.0
0.23,0.0,245.6,0.8,0.0,0.0,1.0
2.83,0.182,239.21,12.2,1.0,0.0,0.0
1.604,0.0,245.01,6.6,0.0,0.0,0.0
1.508,0.126,240.58,6.2,2.0,0.0,19.0
0.618,0.084,238.75,2.6,0.0,0.0,0.0
3.508,0.07,235.49,14.8,37.0,0.0,18.0
0.21,0.0,239.31,1.0,0.0,0.0,1.0
0.322,0.106,240.75,1.4,0.0,1.0,1.0
0.202,0.094,239.28,1.0,0.0,1.0,0.0
1.554,0.22,242.79,6.4,1.0,1.0,0.0
2.97,0.196,236.07,13.0,0.0,0.0,18.0
0.144,0.0,242.09,0.6,0.0,0.0,0.0
0.218,0.0,242.45,1.0,0.0,0.0,0.0
0.376,0.086,245.12,1.8,0.0,0.0,0.0
1.602,0.186,240.75,6.6,0.0,0.0,18.0
0.244,0.144,242.46,1.2,0.0,0.0,0.0
0.246,0.156,240.44,1.2,0.0,0.0,0.0
0.762,0.344,241.87,3.4,0.0,1.0,0.0
0.212,0.098,238.5,1.0,0.0,0.0,0.0
0.216,0.0,242.13,0.8,0.0,0.0,0.0
1.64,0.0,247.18,6.6,0.0,0.0,20.0
1.49,0.104,243.02,6.2,0.0,0.0,18.0
1.492,0.072,239.86,6.2,0.0,0.0,19.0
0.184,0.078,241.3,0.8,0.0,0.0,1.0
3.944,0.214,236.02,16.6,37.0,2.0,17.0
0.258,0.272,240.64,1.4,0.0,1.0,1.0
0.308,0.08,241.46,1.2,0.0,1.0,0.0
1.27,0.06,236.85,5.2,0.0,1.0,17.0
4.478,0.1,238.0,18.8,37.0,0.0,0.0
0.262,0.218,240.39,1.4,0.0,1.0,0.0
1.51,0.118,240.96,6.4,0.0,0.0,21.0
0.27,0.0,248.32,1.2,0.0,0.0,0.0
1.534,0.242,239.18,6.4,0.0,0.0,0.0
0.684,0.2,241.83,3.2,0.0,0.0,7.0
0.424,0.076,242.08,1.8,0.0,0.0,0.0
2.968,0.43,239.82,12.4,39.0,1.0,0.0
0.252,0.0,240.21,1.2,0.0,0.0,0.0
1.464,0.1,244.06,6.0,0.0,0.0,18.0
0.31,0.224,239.92,1.6,0.0,2.0,1.0
1.124,0.0,233.07,4.8,0.0,0.0,16.0
1.07,0.3,242.18,4.6,0.0,2.0,10.0
1.51,0.254,238.89,6.4,0.0,1.0,18.0
0.246,0.0,246.57,1.0,0.0,0.0,0.0
0.326,0.108,243.41,1.4,0.0,0.0,1.0
0.296,0.182,236.5,1.4,0.0,0.0,0.0
3.854,0.14,239.73,16.2,0.0,28.0,17.0
4.066,0.0,239.24,17.0,38.0,0.0,18.0
2.78,0.088,243.01,11.4,38.0,0.0,0.0
0.468,0.19,241.86,2.0,0.0,0.0,0.0
0.274,0.068,242.47,1.2,0.0,0.0,0.0
1.57,0.186,230.83,6.8,0.0,0.0,17.0
0.216,0.124,239.44,1.0,0.0,0.0,0.0
2.714,0.336,239.23,12.0,0.0,2.0,21.0
0.328,0.096,239.87,1.4,0.0,0.0,1.0
0.224,0.062,247.17,1.0,0.0,0.0,0.0
0.218,0.0,244.89,0.8,0.0,0.0,0.0
2.382,0.0,238.05,10.0,0.0,18.0,0.0
0.182,0.108,241.88,0.8,0.0,0.0,0.0
1.73,0.06,237.09,7.2,0.0,0.0,0.0
1.404,0.178,238.74,5.8,0.0,1.0,18.0
1.494,0.218,239.78,6.2,2.0,0.0,19.0
0.72,0.0,242.82,3.0,0.0,0.0,0.0
1.42,0.0,242.64,5.8,0.0,0.0,0.0
1.456,0.086,240.46,6.0,0.0,0.0,17.0
1.332,0.0,242.51,5.4,0.0,0.0,0.0
2.956,0.054,242.18,12.2,0.0,0.0,18.0
1.308,0.0,243.4,5.4,0.0,0.0,18.0
0.456,0.086,243.96,2.0,0.0,1.0,0.0
2.052,0.198,234.88,8.6,0.0,0.0,17.0
0.314,0.07,244.26,1.4,0.0,0.0,0.0
0.524,0.0,241.06,2.2,0.0,0.0,0.0
0.322,0.222,240.87,1.6,0.0,0.0,1.0
4.476,0.308,243.51,18.6,40.0,21.0,0.0
3.462,0.196,240.37,15.4,0.0,0.0,18.0
0.36,0.112,239.17,1.6,1.0,0.0,0.0
0.236,0.128,239.47,1.0,0.0,0.0,1.0
0.314,0.216,237.73,1.6,0.0,1.0,0.0
1.154,0.198,242.57,4.8,0.0,1.0,1.0
0.348,0.128,243.41,1.4,0.0,0.0,1.0
1.536,0.166,238.36,6.6,0.0,0.0,21.0
0.2,0.0,242.17,1.0,0.0,0.0,1.0
1.808,0.146,237.13,7.6,0.0,0.0,18.0
1.424,0.196,241.01,5.8,0.0,0.0,19.0
0.368,0.068,237.12,1.6,0.0,0.0,0.0
0.306,0.246,244.81,1.6,0.0,1.0,0.0
1.408,0.09,241.91,5.8,0.0,0.0,18.0
1.096,0.182,243.61,4.6,0.0,0.0,0.0
0.382,0.092,242.56,1.8,0.0,0.0,0.0
1.328,0.0,240.5,5.4,0.0,0.0,19.0
0.29,0.092,243.39,1.2,0.0,0.0,0.0
2.014,0.1,241.73,8.8,0.0,0.0,0.0
0.96,0.094,237.2,4.0,0.0,0.0,1.0
1.494,0.188,237.3,6.2,0.0,1.0,17.0
0.218,0.134,241.32,1.0,0.0,1.0,1.0
0.224,0.072,241.16,1.0,0.0,0.0,1.0
0.242,0.0,243.04,1.0,0.0,0.0,0.0
1.542,0.052,241.11,6.4,0.0,0.0,18.0
2.888,0.116,238.68,12.0,0.0,37.0,0.0
0.376,0.166,244.06,1.8,0.0,0.0,0.0
1.216,0.14,239.36,5.0,0.0,1.0,1.0
0.85,0.122,239.47,3.6,0.0,1.0,1.0
0.224,0.11,237.55,1.0,0.0,1.0,0.0
2.68,0.098,240.59,11.0,0.0,1.0,17.0
1.612,0.0,233.32,7.0,0.0,0.0,16.0
1.554,0.15,251.03,6.2,0.0,0.0,20.0
0.18,0.0,244.41,0.8,0.0,0.0,1.0
0.406,0.144,242.45,1.8,0.0,0.0,0.0
0.404,0.23,242.45,1.8,0.0,1.0,0.0
2.584,0.0,240.13,10.6,39.0,0.0,0.0
1.458,0.26,239.91,6.2,0.0,0.0,17.0
2.676,0.392,235.88,11.6,0.0,30.0,1.0
0.25,0.12,238.59,1.2,0.0,0.0,0.0
0.502,0.244,243.31,2.2,0.0,1.0,1.0
1.38,0.062,241.08,5.6,0.0,2.0,18.0
0.36,0.072,242.69,1.4,0.0,0.0,0.0
0.232,0.0,244.04,1.0,0.0,0.0,0.0
0.67,0.178,246.36,3.0,0.0,0.0,0.0
0.242,0.0,236.77,1.0,0.0,0.0,0.0
0.46,0.13,241.44,2.2,0.0,1.0,1.0
0.252,0.0,247.65,1.0,0.0,0.0,0.0
0.364,0.0,237.72,1.6,1.0,0.0,1.0
1.392,0.202,237.92,5.8,0.0,2.0,17.0
0.246,0.0,245.7,1.0,0.0,0.0,0.0
1.622,0.082,237.88,6.8,0.0,1.0,18.0
0.518,0.128,243.49,2.2,0.0,0.0,1.0
0.236,0.048,240.48,1.0,0.0,0.0,0.0
0.73,0.296,242.6,3.2,0.0,0.0,0.0
1.654,0.0,246.69,6.6,0.0,0.0,0.0
1.1,0.0,240.05,4.6,0.0,0.0,0.0
1.3,0.08,239.94,5.4,0.0,0.0,19.0
2.184,0.082,242.69,9.0,0.0,1.0,19.0
1.832,0.138,240.12,7.6,1.0,5.0,19.0
1.394,0.15,238.82,5.8,0.0,0.0,18.0
0.348,0.2,242.85,1.6,0.0,1.0,1.0
2.434,0.252,243.72,10.0,1.0,1.0,19.0
2.59,0.0,241.05,10.6,39.0,0.0,0.0
2.948,0.098,237.28,12.4,1.0,0.0,18.0
0.34,0.086,241.95,1.4,0.0,0.0,0.0
1.564,0.0,233.24,6.6,0.0,0.0,17.0
1.358,0.0,243.4,5.6,0.0,0.0,19.0
0.388,0.0,244.39,1.6,0.0,0.0,1.0
0.4,0.118,240.51,1.8,0.0,0.0,0.0
3.572,0.18,232.11,15.4,36.0,0.0,16.0
0.16,0.0,238.85,0.6,0.0,0.0,1.0
2.79,0.244,241.75,11.6,39.0,1.0,0.0
0.9,0.23,248.18,3.8,0.0,1.0,0.0
4.306,0.0,244.73,17.6,0.0,39.0,19.0
1.068,0.108,237.54,4.4,0.0,0.0,1.0
0.97,0.264,242.46,4.0,0.0,0.0,12.0
0.84,0.07,244.19,3.4,0.0,0.0,1.0
4.93,0.112,237.73,20.8,0.0,60.0,17.0
0.456,0.11,243.36,1.8,0.0,0.0,1.0
1.542,0.0,239.53,6.4,0.0,0.0,18.0
0.352,0.082,245.91,1.4,0.0,0.0,0.0
0.348,0.084,242.22,1.6,0.0,1.0,0.0
0.462,0.406,236.49,2.6,0.0,0.0,0.0
1.678,0.05,240.22,7.0,0.0,0.0,19.0
1.32,0.0,237.55,5.6,0.0,0.0,1.0
1.968,0.062,236.9,8.4,0.0,0.0,17.0
1.3,0.096,239.6,5.4,0.0,0.0,18.0
0.524,0.058,241.42,2.2,0.0,2.0,1.0
4.434,0.102,232.75,19.0,36.0,0.0,17.0
1.456,0.052,241.62,6.0,0.0,1.0,18.0
1.144,0.27,245.65,4.8,0.0,0.0,0.0
0.236,0.0,240.69,1.0,0.0,0.0,1.0
1.49,0.208,244.1,6.0,0.0,2.0,19.0
2.638,0.11,236.45,11.2,1.0,34.0,1.0
0.648,0.19,237.66,3.0,0.0,0.0,9.0
1.608,0.162,239.05,6.8,0.0,1.0,18.0
0.286,0.0,242.69,1.2,0.0,0.0,1.0
0.348,0.0,240.64,1.6,0.0,0.0,1.0
2.226,0.0,239.72,9.2,0.0,0.0,18.0
0.402,0.072,243.74,1.8,0.0,0.0,0.0
0.178,0.0,241.66,0.8,0.0,0.0,0.0
2.72,0.13,240.29,11.2,0.0,0.0,19.0
3.108,0.398,240.7,13.0,0.0,0.0,1.0
0.39,0.188,242.49,1.8,0.0,1.0,1.0
1.288,0.074,241.44,5.4,0.0,0.0,1.0
1.898,0.112,242.07,8.2,0.0,10.0,18.0
1.0916150365006245,0.12371447630387258,240.8398579745081,4.627759310587134,1.1219233096502186,1.2985199679887571,6.45844735712055
1.424,0.188,236.18,6.0,0.0,2.0,17.0
1.532,0.0,239.72,6.4,0.0,0.0,0.0
0.318,0.09,236.82,1.4,0.0,0.0,0.0
0.2,0.118,234.67,1.0,0.0,0.0,0.0
0.244,0.0,247.43,1.0,0.0,0.0,1.0
0.226,0.0,245.64,1.0,0.0,0.0,0.0
0.146,0.0,238.42,0.6,0.0,0.0,0.0
5.922,0.11,240.21,24.6,1.0,39.0,0.0
0.362,0.132,246.93,1.6,0.0,0.0,1.0
0.524,0.196,239.94,2.4,0.0,2.0,0.0
1.684,0.0,236.5,7.0,0.0,0.0,17.0
1.436,0.092,245.07,5.8,0.0,0.0,19.0
0.446,0.214,241.61,2.0,0.0,2.0,1.0
1.768,0.088,240.37,7.2,0.0,0.0,18.0
0.378,0.0,243.09,1.6,0.0,0.0,0.0
1.0916150365006245,0.12371447630387258,240.8398579745081,4.627759310587134,1.1219233096502186,1.2985199679887571,6.45844735712055
0.33,0.098,241.56,1.4,0.0,0.0,0.0
0.428,0.058,234.99,2.0,0.0,0.0,0.0
0.738,0.0,241.64,3.2,0.0,0.0,0.0
2.006,0.282,239.1,8.6,1.0,1.0,18.0
1.0916150365006245,0.12371447630387258,240.8398579745081,4.627759310587134,1.1219233096502186,1.2985199679887571,6.45844735712055
0.382,0.104,247.07,1.6,0.0,0.0,0.0
2.09,0.222,242.21,8.6,0.0,1.0,18.0
0.198,0.088,234.4,1.0,0.0,0.0,0.0
1.96,0.346,238.21,8.4,2.0,2.0,28.0
0.658,0.252,241.08,3.2,0.0,1.0,0.0
0.08,0.0,239.27,0.2,0.0,0.0,1.0
0.312,0.062,243.4,1.4,0.0,0.0,0.0
0.262,0.0,247.16,1.2,0.0,0.0,0.0
1.952,0.3,240.59,8.2,0.0,1.0,19.0
0.95,0.298,238.84,4.2,0.0,2.0,12.0
0.318,0.112,244.8,1.4,0.0,0.0,0.0
0.242,0.0,242.25,1.0,0.0,0.0,0.0
0.212,0.0,245.09,0.8,0.0,0.0,0.0
3.322,0.07,237.93,14.0,1.0,0.0,17.0
2.328,0.162,242.15,9.6,0.0,0.0,18.0
3.942,0.178,237.28,16.6,0.0,36.0,18.0
1.89,0.046,233.02,8.0,0.0,0.0,0.0
5.688,0.408,240.92,23.6,0.0,37.0,18.0
1.368,0.084,238.14,5.6,0.0,0.0,18.0
0.288,0.206,241.07,1.4,0.0,1.0,0.0
0.362,0.244,244.53,1.8,0.0,1.0,0.0
1.0916150365006245,0.12371447630387258,240.8398579745081,4.627759310587134,1.1219233096502186,1.2985199679887571,6.45844735712055
0.28,0.288,237.86,1.6,0.0,2.0,0.0
3.204,0.304,243.2,13.2,0.0,0.0,18.0
0.728,0.0,240.03,3.4,0.0,0.0,0.0
0.512,0.058,243.31,2.0,0.0,0.0,1.0
0.672,0.102,242.55,2.8,0.0,0.0,0.0
2.034,0.178,236.59,8.6,0.0,0.0,17.0
0.412,0.0,246.06,1.6,0.0,0.0,0.0
1.526,0.0,239.95,6.4,0.0,0.0,17.0
1.552,0.158,239.81,6.4,0.0,1.0,18.0
0.8,0.0,246.21,3.2,1.0,0.0,0.0
0.274,0.112,242.9,1.2,0.0,0.0,1.0
0.712,0.148,241.49,3.0,0.0,1.0,0.0
0.2,0.126,236.63,1.0,0.0,0.0,0.0
0.218,0.104,241.12,1.0,0.0,1.0,1.0
0.19,0.144,238.28,1.0,0.0,0.0,1.0
0.46,0.194,243.06,2.0,0.0,0.0,1.0
1.178,0.086,237.93,5.0,0.0,0.0,0.0
0.334,0.09,244.04,1.4,0.0,0.0,0.0
1.834,0.0,239.11,8.4,6.0,0.0,18.0
0.138,0.0,234.95,0.6,0.0,0.0,0.0
0.354,0.286,244.86,1.8,0.0,2.0,1.0
1.386,0.0,240.56,6.4,0.0,0.0,1.0
1.476,0.046,237.97,6.4,0.0,0.0,18.0
0.242,0.0,245.65,1.0,0.0,0.0,0.0
0.634,0.116,239.99,2.8,0.0,2.0,1.0
0.422,0.122,246.19,1.8,0.0,1.0,1.0
2.46,0.12,242.64,10.2,0.0,1.0,18.0
1.378,0.06,239.73,5.6,0.0,0.0,17.0
0.366,0.118,242.12,1.6,0.0,0.0,0.0
0.25,0.152,241.79,1.2,0.0,0.0,1.0
0.714,0.242,246.17,3.0,0.0,2.0,0.0
0.562,0.0,237.66,2.8,0.0,0.0,2.0
0.53,0.122,243.61,2.2,0.0,0.0,0.0
0.396,0.218,239.79,1.8,0.0,0.0,0.0
0.154,0.0,239.86,0.6,0.0,0.0,1.0
3.144,0.318,238.6,13.2,0.0,0.0,18.0
0.526,0.332,244.47,2.6,0.0,2.0,1.0
1.418,0.104,234.96,6.0,1.0,0.0,0.0
1.372,0.188,230.55,6.0,0.0,0.0,16.0
0.266,0.1,243.9,1.2,0.0,1.0,1.0
1.03,0.348,240.91,4.4,0.0,1.0,1.0
1.34,0.06,238.68,5.6,0.0,0.0,18.0
1.226,0.052,241.5,5.0,2.0,0.0,0.0
0.208,0.0,242.28,0.8,0.0,0.0,0.0
1.0916150365006245,0.12371447630387258,240.8398579745081,4.627759310587134,1.1219233096502186,1.2985199679887571,6.45844735712055
1.662,0.308,240.95,7.0,0.0,1.0,19.0
3.684,0.662,240.22,15.8,0.0,1.0,30.0
1.92,0.336,239.7,8.8,0.0,1.0,1.0
0.224,0.0,243.67,0.8,0.0,0.0,1.0
0.406,0.196,236.22,1.8,0.0,1.0,0.0
0.202,0.0,239.14,0.8,0.0,0.0,0.0
0.23,0.0,242.73,0.8,0.0,0.0,1.0
0.208,0.0,245.58,0.8,0.0,0.0,0.0
1.982,0.296,239.21,8.8,0.0,18.0,1.0
0.15,0.0,241.48,0.6,0.0,0.0,1.0
1.252,0.132,234.1,5.4,0.0,1.0,17.0
2.952,0.186,246.84,12.2,0.0,0.0,19.0
0.348,0.096,244.18,1.4,0.0,0.0,1.0
1.37,0.21,240.81,5.6,0.0,1.0,18.0
1.356,0.12,244.97,5.4,0.0,0.0,19.0
0.208,0.0,237.75,0.8,0.0,0.0,0.0
1.974,0.216,238.54,8.2,0.0,0.0,30.0
0.268,0.072,243.77,1.2,0.0,0.0,0.0
1.724,0.332,239.26,7.2,1.0,1.0,18.0
1.594,0.07,239.02,6.6,0.0,0.0,0.0
2.73,0.0,239.79,11.4,0.0,0.0,18.0
0.168,0.144,241.58,0.8,0.0,0.0,1.0
1.222,0.0,234.55,5.2,0.0,0.0,17.0
0.316,0.05,240.91,1.2,0.0,0.0,0.0
0.374,0.082,234.29,1.6,0.0,0.0,0.0
0.306,0.212,234.67,1.6,0.0,1.0,0.0
2.796,0.092,239.01,11.6,0.0,0.0,18.0
0.306,0.072,235.71,1.2,0.0,0.0,0.0
0.252,0.0,244.02,1.0,0.0,0.0,0.0
1.372,0.106,239.38,5.6,0.0,0.0,18.0
2.334,0.05,241.02,9.6,1.0,0.0,19.0
0.3,0.098,241.32,1.2,0.0,1.0,1.0
0.428,0.112,244.17,2.0,0.0,0.0,1.0
0.516,0.19,243.91,2.2,0.0,0.0,0.0
0.214,0.058,245.0,0.8,0.0,0.0,0.0
0.876,0.182,238.41,3.8,0.0,2.0,1.0
1.444,0.33,234.19,6.2,0.0,1.0,17.0
1.408,0.05,241.9,5.8,1.0,2.0,0.0
2.29,0.0,233.05,9.8,0.0,0.0,0.0
1.924,0.666,233.45,8.6,0.0,0.0,0.0
0.298,0.0,240.12,1.2,0.0,0.0,0.0
1.088,0.256,240.84,4.6,0.0,1.0,11.0
0.174,0.15,240.29,0.8,0.0,0.0,1.0
1.338,0.092,237.21,5.6,0.0,0.0,18.0
0.222,0.104,239.85,1.0,0.0,2.0,0.0
2.03,0.0,237.72,8.4,1.0,0.0,18.0
0.202,0.0,239.7,0.8,0.0,0.0,0.0
2.218,0.424,240.87,9.4,0.0,2.0,30.0
2.814,0.2,241.31,11.6,1.0,1.0,0.0
0.106,0.0,235.39,0.6,0.0,0.0,0.0
0.258,0.094,241.48,1.2,0.0,0.0,1.0
0.402,0.224,241.38,1.8,0.0,2.0,1.0
1.344,0.0,240.8,5.6,0.0,0.0,18.0
0.968,0.32,240.07,4.2,0.0,0.0,11.0
1.104,0.046,244.1,6.2,0.0,0.0,0.0
1.518,0.216,237.85,6.4,1.0,0.0,17.0
1.202,0.064,233.19,5.0,0.0,0.0,16.0
0.374,0.184,237.19,1.6,0.0,2.0,0.0
0.34,0.1,236.53,1.4,0.0,0.0,1.0
4.332,0.0,230.52,18.8,0.0,0.0,17.0
1.356,0.114,241.02,5.6,0.0,0.0,18.0
0.39,0.09,243.69,1.6,0.0,0.0,0.0
0.322,0.172,240.5,1.6,0.0,1.0,0.0
2.994,0.61,240.77,12.6,1.0,0.0,19.0
1.238,0.0,237.71,5.2,0.0,0.0,18.0
0.246,0.122,243.24,1.2,0.0,2.0,1.0
1.412,0.0,243.1,5.8,0.0,0.0,19.0
0.736,0.256,242.13,3.2,0.0,0.0,1.0
2.034,0.184,240.14,8.4,0.0,0.0,18.0
1.44,0.046,239.49,6.0,0.0,0.0,18.0
0.332,0.068,246.9,1.4,0.0,0.0,0.0
2.944,0.124,232.47,12.6,0.0,0.0,18.0
