Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type
66.24,33.73,0.0,89.11,100.0,Weekday,Thursday,Medium_Load
4.28,0.0,23.33,100.0,18.04,Weekday,Thursday,Light_Load
3.42,2.38,0.04,82.08,99.99,Weekday,Wednesday,Light_Load
79.16,11.3,0.22,99.0,100.0,Weekend,Saturday,Maximum_Load
3.82,4.5,0.0,64.72,100.0,Weekday,Monday,Light_Load
30.38,0.0,7.27,100.0,97.25,Weekday,Tuesday,Medium_Load
2.88,3.71,0.0,61.32,100.0,Weekend,Saturday,Light_Load
54.83,15.34,0.0,96.3,100.0,Weekday,Friday,Maximum_Load
60.01,34.7,0.0,86.57,100.0,Weekday,Wednesday,Light_Load
3.64,3.2,0.0,75.1,100.0,Weekday,Thursday,Medium_Load
4.03,0.0,21.17,100.0,18.7,Weekend,Saturday,Light_Load
3.56,0.0,26.21,100.0,13.46,Weekend,Sunday,Medium_Load
26.32,4.64,0.32,98.48,99.99,Weekday,Thursday,Medium_Load
69.77,53.24,0.0,79.5,100.0,Weekday,Monday,Light_Load
2.95,0.0,11.34,100.0,25.18,Weekend,Sunday,Light_Load
3.02,4.9,0.0,52.47,100.0,Weekday,Wednesday,Light_Load
3.82,3.38,0.0,74.89,100.0,Weekend,Sunday,Light_Load
3.89,4.0,0.0,69.72,100.0,Weekend,Sunday,Light_Load
106.49,55.62,0.0,88.64,100.0,Weekday,Tuesday,Maximum_Load
138.64,58.79,0.0,92.06,100.0,Weekday,Friday,Medium_Load
46.22,5.04,0.04,99.41,100.0,Weekday,Friday,Maximum_Load
3.28,5.18,0.0,53.5,100.0,Weekday,Thursday,Light_Load
3.49,3.92,0.0,66.5,100.0,Weekday,Thursday,Light_Load
3.92,0.0,24.73,100.0,15.66,Weekend,Sunday,Medium_Load
5.15,0.0,17.78,100.0,27.82,Weekday,Wednesday,Medium_Load
4.64,3.38,0.0,80.83,100.0,Weekday,Friday,Light_Load
2.92,0.0,5.04,100.0,50.13,Weekend,Sunday,Light_Load
48.85,27.86,0.0,86.87,100.0,Weekday,Thursday,Maximum_Load
2.81,3.82,0.0,59.26,100.0,Weekday,Wednesday,Light_Load
60.19,45.65,0.0,79.68,100.0,Weekday,Friday,Medium_Load
2.59,4.36,0.0,51.07,100.0,Weekend,Sunday,Light_Load
3.49,0.0,20.16,100.0,17.06,Weekend,Sunday,Light_Load
4.97,3.92,0.0,78.52,100.0,Weekday,Friday,Maximum_Load
92.66,63.29,0.0,82.58,100.0,Weekday,Tuesday,Maximum_Load
22.46,14.98,0.0,83.19,100.0,Weekday,Wednesday,Light_Load
2.77,4.79,0.0,50.06,100.0,Weekday,Friday,Light_Load
3.46,3.6,0.0,69.29,100.0,Weekday,Friday,Light_Load
3.82,4.82,0.0,62.11,100.0,Weekday,Friday,Light_Load
3.89,2.74,0.32,81.75,99.66,Weekday,Thursday,Light_Load
4.07,0.0,22.14,100.0,18.08,Weekday,Thursday,Maximum_Load
116.1,66.49,0.0,86.78,100.0,Weekday,Tuesday,Maximum_Load
2.92,0.0,5.4,100.0,47.57,Weekend,Saturday,Light_Load
2.7,5.22,0.0,45.94,100.0,Weekday,Tuesday,Light_Load
3.64,0.0,16.13,100.0,22.01,Weekend,Sunday,Light_Load
114.73,48.13,0.0,92.21,100.0,Weekday,Friday,Medium_Load
47.34,24.26,0.0,88.99,100.0,Weekday,Friday,Medium_Load
4.5,6.26,0.0,58.37,100.0,Weekday,Thursday,Light_Load
60.34,27.07,0.0,91.24,100.0,Weekday,Friday,Maximum_Load
2.81,0.0,10.73,100.0,25.33,Weekend,Saturday,Light_Load
3.17,5.29,0.0,51.4,100.0,Weekend,Saturday,Light_Load
2.99,0.0,16.96,100.0,17.36,Weekend,Sunday,Light_Load
86.8,56.34,0.0,83.88,100.0,Weekday,Tuesday,Maximum_Load
3.38,4.72,0.0,58.22,100.0,Weekday,Wednesday,Light_Load
4.21,2.92,0.04,82.17,100.0,Weekday,Thursday,Light_Load
3.02,0.0,17.35,100.0,17.15,Weekend,Saturday,Light_Load
47.45,13.61,0.29,96.12,100.0,Weekend,Sunday,Medium_Load
2.92,3.67,0.0,62.26,100.0,Weekend,Sunday,Light_Load
2.74,0.0,11.45,100.0,23.27,Weekend,Sunday,Light_Load
64.91,40.28,0.0,84.97,100.0,Weekday,Friday,Light_Load
2.74,4.75,0.0,49.97,100.0,Weekend,Sunday,Light_Load
92.3,54.43,0.0,86.14,100.0,Weekday,Friday,Maximum_Load
5.04,0.0,26.28,100.0,18.83,Weekend,Sunday,Light_Load
4.0,5.51,0.0,58.75,100.0,Weekday,Tuesday,Medium_Load
3.82,6.73,0.0,49.36,100.0,Weekend,Saturday,Light_Load
108.79,42.95,0.0,93.01,100.0,Weekday,Tuesday,Maximum_Load
3.56,0.0,16.67,100.0,20.88,Weekend,Sunday,Light_Load
66.17,32.44,0.0,89.79,100.0,Weekday,Tuesday,Maximum_Load
3.2,0.0,18.47,100.0,17.07,Weekend,Sunday,Light_Load
42.08,25.38,2.34,85.63,99.85,Weekday,Tuesday,Maximum_Load
64.44,60.41,0.0,72.96,100.0,Weekday,Friday,Light_Load
2.95,0.0,14.4,100.0,20.07,Weekend,Sunday,Light_Load
2.74,6.01,0.0,41.48,100.0,Weekday,Friday,Light_Load
3.2,0.0,16.92,100.0,18.58,Weekend,Saturday,Light_Load
16.31,4.46,3.74,96.46,97.47,Weekday,Thursday,Maximum_Load
3.02,0.0,14.9,100.0,19.86,Weekend,Sunday,Light_Load
3.64,3.49,0.0,72.18,100.0,Weekday,Wednesday,Light_Load
2.88,0.0,10.76,100.0,25.86,Weekend,Saturday,Medium_Load
4.14,3.46,0.07,76.73,99.99,Weekday,Friday,Light_Load
2.77,0.0,11.99,100.0,22.51,Weekend,Sunday,Light_Load
3.74,2.23,0.5,85.89,99.12,Weekday,Friday,Light_Load
53.86,42.08,0.0,78.8,100.0,Weekday,Wednesday,Maximum_Load
96.12,68.65,0.0,81.38,100.0,Weekday,Tuesday,Light_Load
84.71,14.15,1.01,98.63,99.99,Weekday,Friday,Maximum_Load
75.82,35.42,0.0,90.6,100.0,Weekday,Friday,Maximum_Load
3.02,5.4,0.0,48.81,100.0,Weekday,Wednesday,Light_Load
2.84,5.51,0.0,45.81,100.0,Weekday,Monday,Light_Load
2.92,4.28,0.0,56.36,100.0,Weekday,Monday,Light_Load
3.56,3.31,0.0,73.24,100.0,Weekday,Wednesday,Light_Load
86.62,49.75,0.0,86.72,100.0,Weekday,Wednesday,Maximum_Load
29.77,1.01,1.4,99.94,99.89,Weekday,Wednesday,Medium_Load
3.17,0.0,16.88,100.0,18.46,Weekend,Sunday,Light_Load
59.51,34.7,0.0,86.39,100.0,Weekday,Friday,Medium_Load
38.38,7.52,0.04,98.13,100.0,Weekday,Tuesday,Maximum_Load
5.54,0.0,10.48,100.0,46.73,Weekday,Wednesday,Medium_Load
3.06,4.21,0.0,58.79,100.0,Weekday,Tuesday,Light_Load
105.05,34.49,0.0,95.01,100.0,Weekday,Wednesday,Maximum_Load
2.74,4.03,0.0,56.23,100.0,Weekday,Tuesday,Light_Load
3.31,5.04,0.0,54.89,100.0,Weekday,Monday,Light_Load
79.38,30.46,0.0,93.36,100.0,Weekday,Thursday,Maximum_Load
5.69,0.0,21.31,100.0,25.8,Weekend,Sunday,Maximum_Load
3.17,4.72,0.0,55.75,100.0,Weekend,Sunday,Light_Load
3.82,4.32,0.0,66.24,100.0,Weekday,Wednesday,Light_Load
3.6,0.0,13.03,100.0,26.63,Weekday,Thursday,Medium_Load
2.74,5.26,0.0,46.2,100.0,Weekday,Wednesday,Light_Load
3.78,4.32,0.0,65.85,100.0,Weekday,Monday,Light_Load
3.56,4.28,0.0,63.95,100.0,Weekday,Thursday,Medium_Load
89.75,38.81,0.0,91.79,100.0,Weekday,Monday,Maximum_Load
81.22,61.52,0.0,79.71,100.0,Weekday,Thursday,Medium_Load
65.74,30.2,0.0,90.87,100.0,Weekday,Thursday,Maximum_Load
3.24,4.82,0.0,55.79,100.0,Weekday,Friday,Light_Load
3.28,2.12,0.18,83.98,99.85,Weekday,Tuesday,Light_Load
2.92,5.83,0.0,44.78,100.0,Weekday,Thursday,Light_Load
5.18,0.0,24.98,100.0,20.3,Weekend,Saturday,Medium_Load
3.28,4.68,0.0,57.39,100.0,Weekday,Wednesday,Light_Load
60.16,33.26,0.0,87.52,100.0,Weekday,Tuesday,Medium_Load
2.84,6.05,0.0,42.49,100.0,Weekend,Saturday,Light_Load
114.05,36.43,0.0,95.26,100.0,Weekday,Friday,Medium_Load
29.41,1.26,1.08,99.91,99.93,Weekend,Sunday,Maximum_Load
5.76,0.0,21.6,100.0,25.77,Weekday,Wednesday,Medium_Load
76.57,30.6,0.0,92.86,100.0,Weekday,Wednesday,Medium_Load
124.88,57.28,0.0,90.89,100.0,Weekday,Wednesday,Maximum_Load
87.19,27.07,0.0,95.5,100.0,Weekday,Monday,Maximum_Load
3.82,0.0,16.6,100.0,22.43,Weekday,Wednesday,Medium_Load
5.4,5.87,0.0,67.7,100.0,Weekday,Tuesday,Light_Load
3.42,4.32,0.0,62.07,100.0,Weekday,Friday,Light_Load
3.1,3.53,0.0,65.99,100.0,Weekday,Monday,Light_Load
2.7,3.64,0.0,59.58,100.0,Weekend,Sunday,Light_Load
106.92,43.09,0.0,92.75,100.0,Weekday,Thursday,Medium_Load
2.59,4.54,0.0,49.55,100.0,Weekday,Tuesday,Light_Load
2.88,0.0,10.87,100.0,25.61,Weekday,Monday,Light_Load
51.8,29.3,0.0,87.04,100.0,Weekday,Thursday,Maximum_Load
2.81,4.82,0.0,50.36,100.0,Weekday,Wednesday,Light_Load
83.09,43.96,0.0,88.39,100.0,Weekday,Wednesday,Maximum_Load
3.89,0.0,17.75,100.0,21.41,Weekday,Wednesday,Medium_Load
2.66,5.11,0.0,46.17,100.0,Weekday,Tuesday,Light_Load
72.11,51.62,0.0,81.31,100.0,Weekday,Tuesday,Medium_Load
2.81,4.86,0.0,50.05,100.0,Weekday,Wednesday,Light_Load
3.17,3.6,0.0,66.09,100.0,Weekday,Thursday,Light_Load
55.69,17.64,0.5,95.33,100.0,Weekday,Tuesday,Maximum_Load
53.35,16.96,0.04,95.3,100.0,Weekday,Wednesday,Medium_Load
3.92,3.78,0.0,71.98,100.0,Weekday,Wednesday,Light_Load
55.76,34.13,0.0,85.29,100.0,Weekday,Friday,Medium_Load
5.11,5.15,0.0,70.43,100.0,Weekday,Friday,Light_Load
5.94,5.47,0.0,73.56,100.0,Weekday,Wednesday,Light_Load
4.25,5.29,0.0,62.63,100.0,Weekend,Sunday,Light_Load
88.88,39.67,0.0,91.32,100.0,Weekday,Tuesday,Medium_Load
2.92,4.57,0.0,53.84,100.0,Weekday,Monday,Light_Load
5.62,0.0,19.12,100.0,28.2,Weekend,Sunday,Maximum_Load
5.54,0.0,22.21,100.0,24.2,Weekday,Monday,Maximum_Load
2.88,0.0,4.9,100.0,50.67,Weekend,Sunday,Light_Load
3.31,0.0,20.48,100.0,15.96,Weekday,Wednesday,Light_Load
6.08,0.0,21.92,100.0,26.73,Weekday,Monday,Medium_Load
15.66,6.88,18.14,91.55,65.35,Weekday,Tuesday,Medium_Load
3.64,0.0,26.39,100.0,13.66,Weekday,Friday,Medium_Load
3.13,4.28,0.0,59.03,100.0,Weekday,Tuesday,Light_Load
3.35,5.83,0.0,49.82,100.0,Weekday,Friday,Light_Load
2.66,5.0,0.0,46.97,100.0,Weekend,Sunday,Light_Load
92.09,14.94,0.0,98.71,100.0,Weekday,Tuesday,Maximum_Load
57.28,27.76,0.0,89.99,100.0,Weekday,Thursday,Medium_Load
2.88,4.93,0.0,50.44,100.0,Weekday,Wednesday,Light_Load
109.55,33.44,0.0,95.64,100.0,Weekday,Wednesday,Medium_Load
53.68,31.86,0.0,85.99,100.0,Weekday,Friday,Maximum_Load
48.02,21.24,0.0,91.45,100.0,Weekend,Saturday,Maximum_Load
3.56,7.31,0.0,43.78,100.0,Weekday,Wednesday,Light_Load
3.74,3.38,0.0,74.19,100.0,Weekend,Sunday,Light_Load
50.08,17.75,0.0,94.25,100.0,Weekday,Wednesday,Medium_Load
58.86,34.27,0.0,86.42,100.0,Weekday,Tuesday,Maximum_Load
4.64,7.88,0.0,50.74,100.0,Weekday,Friday,Medium_Load
3.28,6.59,0.0,44.56,100.0,Weekday,Thursday,Light_Load
26.39,11.05,1.8,92.24,99.77,Weekday,Tuesday,Medium_Load
3.92,2.84,0.0,80.98,100.0,Weekday,Tuesday,Light_Load
3.96,0.0,23.08,100.0,16.91,Weekend,Saturday,Medium_Load
37.37,24.55,0.0,83.58,100.0,Weekend,Saturday,Light_Load
40.82,14.22,0.0,94.43,100.0,Weekday,Tuesday,Maximum_Load
63.11,18.04,0.0,96.15,100.0,Weekday,Monday,Medium_Load
32.83,0.94,2.52,99.96,99.71,Weekend,Sunday,Maximum_Load
3.24,5.22,0.0,52.74,100.0,Weekday,Tuesday,Light_Load
3.71,4.79,0.0,61.23,100.0,Weekday,Tuesday,Light_Load
71.6,31.75,0.0,91.42,100.0,Weekday,Friday,Maximum_Load
4.68,0.0,9.9,100.0,42.74,Weekday,Friday,Medium_Load
41.72,0.04,4.14,100.0,99.51,Weekday,Tuesday,Maximum_Load
2.74,0.0,17.35,100.0,15.6,Weekday,Thursday,Light_Load
4.21,5.29,0.0,62.27,100.0,Weekend,Saturday,Light_Load
110.81,35.28,0.0,95.29,100.0,Weekday,Tuesday,Maximum_Load
36.68,2.12,0.68,99.83,99.98,Weekday,Friday,Medium_Load
2.66,4.61,0.0,49.98,100.0,Weekend,Saturday,Light_Load
49.68,25.78,0.0,88.76,100.0,Weekday,Wednesday,Maximum_Load
4.1,0.0,24.59,100.0,16.45,Weekday,Wednesday,Medium_Load
84.85,32.15,0.0,93.51,100.0,Weekday,Tuesday,Maximum_Load
77.04,27.79,0.0,94.07,100.0,Weekday,Wednesday,Medium_Load
2.56,4.14,0.0,52.59,100.0,Weekend,Saturday,Light_Load
51.19,21.89,0.0,91.95,100.0,Weekday,Wednesday,Maximum_Load
3.67,3.02,0.11,77.22,99.96,Weekday,Thursday,Light_Load
3.82,0.0,5.15,100.0,59.57,Weekday,Thursday,Medium_Load
3.74,3.85,0.0,69.68,100.0,Weekday,Thursday,Light_Load
3.89,1.76,11.23,91.11,32.73,Weekday,Thursday,Medium_Load
85.14,24.19,0.97,96.19,99.99,Weekday,Wednesday,Medium_Load
4.14,4.54,0.0,67.38,100.0,Weekday,Wednesday,Light_Load
2.88,3.89,0.0,59.5,100.0,Weekday,Friday,Light_Load
15.8,0.68,15.8,99.91,70.71,Weekday,Friday,Medium_Load
58.9,22.97,0.0,93.17,100.0,Weekday,Monday,Maximum_Load
54.5,22.61,0.0,92.37,100.0,Weekday,Monday,Maximum_Load
3.96,2.81,0.32,81.55,99.68,Weekday,Monday,Light_Load
3.67,0.0,26.35,100.0,13.79,Weekend,Saturday,Maximum_Load
31.36,10.76,2.99,94.59,99.55,Weekday,Thursday,Maximum_Load
3.2,5.04,0.0,53.6,100.0,Weekday,Tuesday,Light_Load
3.02,4.18,0.0,58.56,100.0,Weekend,Sunday,Light_Load
3.82,7.52,0.0,45.29,100.0,Weekend,Saturday,Light_Load
89.82,39.17,0.0,91.66,100.0,Weekday,Monday,Maximum_Load
79.09,31.0,0.0,93.1,100.0,Weekday,Wednesday,Maximum_Load
4.1,0.0,22.07,100.0,18.26,Weekday,Thursday,Maximum_Load
4.25,0.0,16.88,100.0,24.42,Weekend,Sunday,Light_Load
5.72,7.06,0.0,62.95,100.0,Weekend,Saturday,Light_Load
3.13,0.0,16.45,100.0,18.69,Weekend,Saturday,Light_Load
57.67,24.12,0.0,92.26,100.0,Weekday,Wednesday,Medium_Load
3.74,0.0,16.2,100.0,22.49,Weekend,Saturday,Medium_Load
131.65,67.75,0.0,88.92,100.0,Weekday,Tuesday,Maximum_Load
7.06,0.0,27.04,100.0,25.26,Weekday,Friday,Medium_Load
3.38,0.0,18.11,100.0,18.35,Weekday,Thursday,Light_Load
5.04,8.53,0.0,50.87,100.0,Weekday,Monday,Maximum_Load
3.67,4.07,0.0,66.97,100.0,Weekday,Friday,Light_Load
30.53,0.4,2.84,99.99,99.57,Weekday,Tuesday,Medium_Load
5.33,0.0,27.58,100.0,18.97,Weekday,Thursday,Medium_Load
3.85,0.0,17.35,100.0,21.66,Weekend,Saturday,Medium_Load
3.24,3.24,0.0,70.71,100.0,Weekend,Sunday,Light_Load
72.97,20.09,0.0,96.41,100.0,Weekday,Tuesday,Maximum_Load
2.88,5.0,0.0,49.91,100.0,Weekend,Sunday,Light_Load
6.55,0.0,23.76,100.0,26.58,Weekday,Wednesday,Medium_Load
59.33,29.34,0.0,89.64,100.0,Weekday,Monday,Maximum_Load
3.49,0.0,13.21,100.0,25.54,Weekend,Sunday,Light_Load
53.89,25.42,0.0,90.44,100.0,Weekend,Saturday,Maximum_Load
4.39,4.9,0.0,66.73,100.0,Weekday,Thursday,Light_Load
4.93,0.0,23.04,100.0,20.92,Weekend,Sunday,Light_Load
3.6,3.13,0.0,75.47,100.0,Weekday,Tuesday,Light_Load
3.74,2.84,0.61,79.64,98.7,Weekday,Thursday,Maximum_Load
47.2,26.32,0.0,87.34,100.0,Weekday,Friday,Maximum_Load
65.84,46.48,0.0,81.69,100.0,Weekday,Tuesday,Maximum_Load
2.74,5.04,0.0,47.76,100.0,Weekend,Sunday,Light_Load
31.28,6.41,0.47,97.96,99.99,Weekday,Tuesday,Medium_Load
71.14,28.08,0.0,93.02,100.0,Weekday,Thursday,Maximum_Load
3.67,4.46,0.0,63.54,100.0,Weekday,Tuesday,Light_Load
5.08,5.51,0.0,67.78,100.0,Weekday,Thursday,Light_Load
46.91,21.13,0.0,91.18,100.0,Weekday,Thursday,Maximum_Load
3.49,5.08,0.0,56.63,100.0,Weekday,Tuesday,Light_Load
86.36,59.11,0.0,82.52,100.0,Weekday,Monday,Medium_Load
83.05,37.44,0.0,91.16,100.0,Weekday,Tuesday,Maximum_Load
58.07,22.07,0.0,93.48,100.0,Weekday,Wednesday,Maximum_Load
4.0,4.61,0.0,65.54,100.0,Weekday,Friday,Light_Load
3.71,4.54,0.0,63.28,100.0,Weekday,Friday,Light_Load
40.79,31.21,0.0,79.42,100.0,Weekend,Sunday,Light_Load
2.92,0.0,4.28,100.0,56.36,Weekend,Saturday,Light_Load
99.29,18.61,0.0,98.29,100.0,Weekday,Wednesday,Maximum_Load
80.03,40.1,0.0,89.4,100.0,Weekday,Thursday,Medium_Load
51.8,26.93,0.0,88.73,100.0,Weekday,Thursday,Maximum_Load
54.5,36.83,0.0,82.85,100.0,Weekday,Wednesday,Maximum_Load
58.14,34.02,0.0,86.31,100.0,Weekend,Saturday,Light_Load
39.92,1.08,2.45,99.96,99.81,Weekday,Wednesday,Maximum_Load
2.66,4.97,0.0,47.19,100.0,Weekend,Saturday,Light_Load
69.26,45.68,0.0,83.48,100.0,Weekday,Monday,Medium_Load
32.08,0.29,4.36,100.0,99.09,Weekend,Sunday,Maximum_Load
4.57,4.46,0.0,71.57,100.0,Weekday,Thursday,Light_Load
5.44,0.0,25.6,100.0,20.79,Weekday,Friday,Medium_Load
4.97,0.0,18.14,100.0,26.42,Weekend,Saturday,Maximum_Load
2.88,1.94,0.25,82.94,99.63,Weekday,Wednesday,Light_Load
4.97,7.45,0.0,55.5,100.0,Weekday,Friday,Maximum_Load
110.45,53.28,0.0,90.07,100.0,Weekday,Thursday,Maximum_Load
69.77,67.07,0.0,72.09,100.0,Weekday,Tuesday,Light_Load
55.91,33.48,0.0,85.79,100.0,Weekday,Wednesday,Medium_Load
4.72,5.0,0.0,68.65,100.0,Weekday,Monday,Maximum_Load
3.2,1.73,0.58,87.97,98.4,Weekend,Sunday,Light_Load
61.52,28.33,0.0,90.83,100.0,Weekday,Tuesday,Maximum_Load
3.85,5.54,0.0,57.07,100.0,Weekday,Friday,Light_Load
26.64,0.0,8.86,100.0,94.89,Weekday,Friday,Maximum_Load
132.16,45.47,0.0,94.56,100.0,Weekday,Friday,Medium_Load
3.78,3.82,0.0,70.34,100.0,Weekday,Friday,Light_Load
3.35,4.79,0.0,57.31,100.0,Weekday,Friday,Light_Load
80.57,44.42,0.0,87.57,100.0,Weekday,Thursday,Medium_Load
2.74,3.96,0.0,56.9,100.0,Weekday,Wednesday,Light_Load
3.13,0.0,16.67,100.0,18.45,Weekend,Sunday,Light_Load
87.19,43.92,0.0,89.31,100.0,Weekday,Wednesday,Light_Load
60.48,34.92,0.0,86.6,100.0,Weekday,Tuesday,Maximum_Load
19.8,16.63,0.0,76.57,100.0,Weekend,Sunday,Light_Load
3.02,5.62,0.0,47.34,100.0,Weekday,Monday,Light_Load
3.56,6.23,0.0,49.61,100.0,Weekday,Wednesday,Light_Load
3.82,5.11,0.0,59.87,100.0,Weekend,Saturday,Light_Load
56.88,25.13,0.0,91.47,100.0,Weekday,Thursday,Medium_Load
48.78,17.71,0.0,94.0,100.0,Weekday,Thursday,Medium_Load
4.21,0.0,25.74,100.0,16.14,Weekend,Sunday,Medium_Load
50.4,28.37,0.0,87.14,100.0,Weekday,Friday,Maximum_Load
2.59,4.32,0.0,51.42,100.0,Weekday,Friday,Light_Load
44.75,13.57,0.0,95.7,100.0,Weekday,Thursday,Medium_Load
3.2,0.0,14.58,100.0,21.44,Weekend,Sunday,Light_Load
2.99,5.36,0.0,48.72,100.0,Weekday,Friday,Light_Load
3.82,0.0,11.84,100.0,30.7,Weekend,Sunday,Medium_Load
43.42,20.81,0.0,90.18,100.0,Weekday,Friday,Medium_Load
2.63,3.31,0.0,62.21,100.0,Weekend,Sunday,Light_Load
102.67,33.16,0.0,95.16,100.0,Weekday,Monday,Medium_Load
61.7,22.14,0.0,94.12,100.0,Weekday,Friday,Medium_Load
3.46,6.91,0.0,44.77,100.0,Weekday,Wednesday,Light_Load
66.85,36.58,0.0,87.73,100.0,Weekend,Saturday,Light_Load
8.17,0.0,12.92,100.0,53.45,Weekday,Tuesday,Maximum_Load
4.75,4.75,0.0,70.71,100.0,Weekday,Monday,Light_Load
2.88,5.51,0.0,46.32,100.0,Weekend,Sunday,Light_Load
57.64,45.07,0.0,78.78,100.0,Weekday,Tuesday,Maximum_Load
5.11,0.0,26.78,100.0,18.74,Weekday,Wednesday,Medium_Load
3.89,6.05,0.0,54.08,100.0,Weekday,Monday,Light_Load
2.84,4.82,0.0,50.76,100.0,Weekend,Sunday,Light_Load
101.95,46.62,0.0,90.94,100.0,Weekday,Wednesday,Medium_Load
44.96,19.76,0.0,91.55,100.0,Weekday,Monday,Medium_Load
7.06,0.0,25.52,100.0,26.66,Weekday,Monday,Medium_Load
3.92,3.6,0.0,73.65,100.0,Weekday,Wednesday,Light_Load
3.64,4.57,0.0,62.3,100.0,Weekday,Thursday,Light_Load
2.66,4.93,0.0,47.48,100.0,Weekday,Thursday,Light_Load
3.38,0.0,17.46,100.0,19.01,Weekend,Saturday,Light_Load
3.64,3.56,0.0,71.49,100.0,Weekday,Friday,Light_Load
56.77,15.19,0.0,96.6,100.0,Weekday,Monday,Medium_Load
2.81,4.72,0.0,51.15,100.0,Weekend,Sunday,Light_Load
3.64,3.53,0.0,71.79,100.0,Weekday,Wednesday,Light_Load
3.28,4.93,0.0,55.39,100.0,Weekend,Saturday,Light_Load
2.74,3.78,0.0,58.69,100.0,Weekday,Wednesday,Light_Load
3.96,0.0,21.74,100.0,17.92,Weekday,Wednesday,Medium_Load
2.99,3.31,0.0,67.03,100.0,Weekend,Sunday,Light_Load
3.64,4.36,0.0,64.09,100.0,Weekday,Monday,Light_Load
2.84,5.0,0.0,49.39,100.0,Weekday,Wednesday,Light_Load
5.15,4.72,0.0,73.72,100.0,Weekday,Tuesday,Light_Load
2.84,5.11,0.0,48.58,100.0,Weekday,Friday,Light_Load
3.2,0.0,16.99,100.0,18.51,Weekday,Tuesday,Light_Load
3.74,5.29,0.0,57.73,100.0,Weekend,Saturday,Light_Load
28.73,1.3,1.76,99.9,99.81,Weekend,Saturday,Maximum_Load
52.42,27.76,0.0,88.37,100.0,Weekday,Monday,Maximum_Load
57.85,31.86,0.0,87.59,100.0,Weekday,Thursday,Medium_Load
3.71,0.0,17.35,100.0,20.91,Weekend,Saturday,Medium_Load
58.75,28.62,0.0,89.9,100.0,Weekday,Tuesday,Maximum_Load
3.1,0.0,13.97,100.0,21.66,Weekend,Sunday,Medium_Load
41.54,1.8,0.18,99.91,100.0,Weekend,Saturday,Medium_Load
4.61,0.0,19.91,100.0,22.56,Weekend,Sunday,Light_Load
3.24,0.0,14.54,100.0,21.75,Weekday,Monday,Light_Load
46.12,33.91,0.04,80.57,100.0,Weekday,Friday,Maximum_Load
11.23,0.0,17.5,100.0,54.01,Weekend,Saturday,Medium_Load
3.35,6.41,0.0,46.32,100.0,Weekend,Saturday,Light_Load
5.69,5.58,0.25,71.4,99.9,Weekend,Saturday,Light_Load
24.88,24.95,0.0,70.61,100.0,Weekday,Monday,Light_Load
24.44,25.42,0.0,69.31,100.0,Weekday,Monday,Maximum_Load
3.38,3.85,0.0,65.97,100.0,Weekday,Wednesday,Light_Load
2.81,0.0,11.02,100.0,24.71,Weekend,Sunday,Light_Load
6.77,5.4,0.0,78.18,100.0,Weekend,Saturday,Light_Load
4.1,0.0,20.84,100.0,19.3,Weekend,Saturday,Light_Load
54.68,22.18,0.0,92.67,100.0,Weekday,Wednesday,Medium_Load
2.81,0.0,4.1,100.0,56.53,Weekday,Wednesday,Medium_Load
4.43,4.36,0.0,71.27,100.0,Weekday,Thursday,Light_Load
2.95,0.0,17.03,100.0,17.07,Weekend,Sunday,Light_Load
4.43,0.0,26.6,100.0,16.43,Weekend,Saturday,Medium_Load
3.13,0.0,16.88,100.0,18.23,Weekend,Sunday,Light_Load
3.53,5.29,0.0,55.51,100.0,Weekday,Monday,Medium_Load
38.34,27.68,0.0,81.08,100.0,Weekday,Thursday,Light_Load
3.13,3.49,0.0,66.77,100.0,Weekend,Sunday,Light_Load
2.81,0.0,5.36,100.0,46.43,Weekend,Saturday,Light_Load
66.96,47.16,0.0,81.76,100.0,Weekday,Thursday,Light_Load
2.88,5.26,0.04,48.03,99.99,Weekend,Sunday,Light_Load
3.67,4.39,0.0,64.14,100.0,Weekday,Thursday,Light_Load
2.81,4.28,0.0,54.88,100.0,Weekday,Friday,Light_Load
31.86,1.48,6.88,99.89,97.75,Weekday,Thursday,Medium_Load
95.62,52.02,0.0,87.84,100.0,Weekend,Saturday,Maximum_Load
65.56,24.88,0.18,93.49,100.0,Weekday,Tuesday,Maximum_Load
54.76,23.62,0.0,91.82,100.0,Weekday,Thursday,Maximum_Load
4.57,4.36,0.0,72.35,100.0,Weekday,Thursday,Light_Load
2.59,0.0,12.13,100.0,20.88,Weekday,Wednesday,Light_Load
3.6,6.66,0.0,47.55,100.0,Weekday,Monday,Light_Load
2.77,5.04,0.0,48.17,100.0,Weekday,Friday,Light_Load
3.49,0.0,14.15,100.0,23.95,Weekend,Saturday,Light_Load
4.61,4.72,0.0,69.87,100.0,Weekday,Thursday,Light_Load
60.77,34.06,0.0,87.23,100.0,Weekday,Wednesday,Light_Load
56.12,49.5,0.0,75.0,100.0,Weekday,Thursday,Medium_Load
2.66,4.5,0.0,50.89,100.0,Weekday,Wednesday,Light_Load
3.78,3.49,0.0,73.47,100.0,Weekend,Sunday,Light_Load
63.25,38.63,0.0,85.34,100.0,Weekday,Wednesday,Maximum_Load
52.45,27.18,0.0,88.79,100.0,Weekday,Friday,Maximum_Load
